Unnamed: 0,data,fonte,id,descricao,tipo,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities,categoria,valor_total,valor_m2,valor_condo_m2,area_por_quarto,tem_vaga
2089,2023-12-06 12:58:27.791467,Vivareal,2655938399,"Casa com 4 Quartos para Aluguel, 391m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,20000,Mês,0.0,391.0,5.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-391m2-aluguel-RS20000-id-2655938399/,Piscina; Mobiliado; Churrasqueira; Varanda; Ar-condicionado; ...,Residencial,20000.0,51.15089514066496,0.0,97.75,1
2095,2023-12-06 12:58:27.801693,Vivareal,2673644386,Apartamento com 3 Quartos para Venda/Aluguel 108m²,Apartamento,"Capoeiras, Florianópolis - SC",,,Capoeiras,florianopolis,3190,Mês,750.0,108.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-108m2-venda-RS600000-id-2673644386/,Varanda; Ar-condicionado; Mobiliado; Espaço gourmet,Residencial,3940.0,29.53703703703704,6.944444444444445,36.0,1
2096,2023-12-06 12:58:27.803404,Vivareal,2674038618,"Apartamento com  Quarto para Aluguel, 25m²",Apartamento,"Rua Capitão Savas - Coqueiros, Florianópolis - SC",Rua Capitão Savas ,, Coqueiros,florianopolis,1590,Mês,95.0,25.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-coqueiros-bairros-florianopolis-25m2-aluguel-RS1590-id-2674038618/,,Residencial,1685.0,63.6,3.8,25.0,1
2097,2023-12-06 12:58:27.805031,Vivareal,2674036497,"Apartamento com  Quarto para Aluguel, 23m²",Apartamento,"Rua Capitão Savas - Coqueiros, Florianópolis - SC",Rua Capitão Savas ,, Coqueiros,florianopolis,1850,Mês,95.0,23.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-coqueiros-bairros-florianopolis-23m2-aluguel-RS1850-id-2674036497/,,Residencial,1945.0,80.43478260869566,4.130434782608695,23.0,1
2098,2023-12-06 12:58:27.806651,Vivareal,2674041989,"Apartamento com  Quarto para Aluguel, 23m²",Apartamento,"Rua Capitão Savas - Coqueiros, Florianópolis - SC",Rua Capitão Savas ,, Coqueiros,florianopolis,1850,Mês,95.0,23.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-coqueiros-bairros-florianopolis-23m2-aluguel-RS1850-id-2674041989/,,Residencial,1945.0,80.43478260869566,4.130434782608695,23.0,1
2105,2023-12-06 12:58:27.818229,Vivareal,2665301498,"Apartamento com 2 Quartos para Aluguel, 111m²",Apartamento,"Rua Jornalista Tito Carvalho - Trindade, Florianópolis - SC",Rua Jornalista Tito Carvalho ,, Trindade,florianopolis,2000,Mês,624.0,111.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-111m2-aluguel-RS2000-id-2665301498/,,Residencial,2624.0,18.01801801801802,5.621621621621622,55.5,1
2106,2023-12-06 12:58:29.012854,Vivareal,2620317979,"Casa com  Quarto para Aluguel, 50m²",Casa,"Rua Marcus Aurélio Homem, 201 - Carvoeira, Florianópolis - SC",Rua Marcus Aurélio Homem,201.0, Carvoeira,florianopolis,3800,Mês,0.0,50.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/casa-1-quartos-carvoeira-bairros-florianopolis-com-garagem-50m2-aluguel-RS3800-id-2620317979/,Ar-condicionado; Mobiliado; Jardim; Cozinha; Escritório,Residencial,3800.0,76.0,0.0,50.0,1
2108,2023-12-06 12:58:29.016907,Vivareal,2661649281,"Apartamento com 2 Quartos para Aluguel, 152m²",Apartamento,"Rua Jerônimo Venâncio das Chagas, 455 - Campeche, Florianópolis - SC",Rua Jerônimo Venâncio das Chagas,455.0, Campeche,florianopolis,10000,Mês,602.0,152.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-152m2-aluguel-RS10000-id-2661649281/,Piscina; Churrasqueira; Varanda; Academia; Espaço gourmet; ...,Residencial,10602.0,65.78947368421052,3.960526315789474,76.0,1
2109,2023-12-06 12:58:29.018663,Vivareal,2672978077,"Casa de condomínio com 4 Quartos para Aluguel, 550m²",Casa,"Estrada Haroldo Soares Glavan, 929 - Cacupé, Florianópolis - SC",Estrada Haroldo Soares Glavan,929.0, Cacupé,florianopolis,16000,Mês,1560.0,550.0,5.0,4.0,4.0,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-cacupe-bairros-florianopolis-com-garagem-550m2-aluguel-RS16000-id-2672978077/,Piscina; Mobiliado; Churrasqueira; Condomínio fechado; Varanda; ...,Residencial,17560.0,29.09090909090909,2.8363636363636364,137.5,1
2115,2023-12-06 12:58:29.028929,Vivareal,2659063962,"Apartamento com 2 Quartos para Aluguel, 152m²",Apartamento,"Rua Jerônimo Venâncio das Chagas, 455 - Campeche, Florianópolis - SC",Rua Jerônimo Venâncio das Chagas,455.0, Campeche,florianopolis,10000,Mês,1068.0,152.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-152m2-aluguel-RS10000-id-2659063962/,,Residencial,11068.0,65.78947368421052,7.026315789473684,76.0,1
2118,2023-12-06 12:58:29.033820,Vivareal,2643289663,"Apartamento com 2 Quartos para Aluguel, 99m²",Apartamento,"Estrada Vereador Onildo Lemos, 2345 - Ingleses do Rio Vermelho, Florianópolis - SC",Estrada Vereador Onildo Lemos,2345.0, Ingleses do Rio Vermelho,florianopolis,3900,Mês,880.0,99.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-99m2-aluguel-RS3900-id-2643289663/,Garagem,Residencial,4780.0,39.39393939393939,8.88888888888889,49.5,1
2122,2023-12-06 12:58:29.040255,Vivareal,2664258818,"Casa com 3 Quartos para Aluguel, 145m²",Casa,"Canto da Lagoa, Florianópolis - SC",,,Canto da Lagoa,florianopolis,9000,Mês,0.0,145.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/casa-3-quartos-canto-da-lagoa-bairros-florianopolis-com-garagem-145m2-aluguel-RS9000-id-2664258818/,Jardim; Mobiliado; Ar-condicionado,Residencial,9000.0,62.06896551724138,0.0,48.333333333333336,1
2123,2023-12-06 12:58:29.041970,Vivareal,2661654856,"Apartamento com 2 Quartos para Aluguel, 101m²",Apartamento,"Rua Jerônimo Venâncio das Chagas, 455 - Campeche, Florianópolis - SC",Rua Jerônimo Venâncio das Chagas,455.0, Campeche,florianopolis,8000,Mês,537.0,101.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-101m2-aluguel-RS8000-id-2661654856/,Piscina; Churrasqueira; Elevador; Academia; Espaço gourmet; ...,Residencial,8537.0,79.20792079207921,5.316831683168317,50.5,1
2125,2023-12-06 12:58:29.045334,Vivareal,2586668550,"Apartamento com 4 Quartos para Aluguel, 298m²",Apartamento,"Avenida Jornalista Rubens de Arruda Ramos, 2508 - Centro, Florianópolis - SC",Avenida Jornalista Rubens de Arruda Ramos,2508.0, Centro,florianopolis,6300,Mês,4600.0,298.0,4.0,4.0,3.0,https://vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-florianopolis-com-garagem-298m2-aluguel-RS6300-id-2586668550/,Elevador; Academia; Espaço gourmet; Ar-condicionado; Playground; ...,Residencial,10900.0,21.14093959731544,15.436241610738255,74.5,1
2127,2023-12-06 12:58:29.048798,Vivareal,2672505695,"Apartamento com 3 Quartos para Aluguel, 98m²",Apartamento,"Rua Eugênio Raulino Koerich, 148 - Jardim Atlântico, Florianópolis - SC",Rua Eugênio Raulino Koerich,148.0, Jardim Atlântico,florianopolis,5300,Mês,1000.0,98.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-98m2-aluguel-RS5300-id-2672505695/,Garagem,Residencial,6300.0,54.08163265306123,10.20408163265306,32.666666666666664,1
2129,2023-12-06 12:58:29.052200,Vivareal,2651322362,"Apartamento com 3 Quartos para Aluguel, 118m²",Apartamento,"Coqueiros, Florianópolis - SC",,,Coqueiros,florianopolis,4300,Mês,600.0,118.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-118m2-aluguel-RS4300-id-2651322362/,Piscina; Mobiliado; Área de serviço; Salão de festas; Armário na cozinha; ...,Residencial,4900.0,36.440677966101696,5.084745762711864,39.333333333333336,1
2130,2023-12-06 12:58:29.053923,Vivareal,2663455856,"Apartamento com 4 Quartos para Aluguel, 224m²",Apartamento,"Avenida Luiz Boiteux Piazza - Cachoeira do Bom Jesus, Florianópolis - SC",Avenida Luiz Boiteux Piazza ,, Cachoeira do Bom Jesus,florianopolis,10000,Mês,1700.0,224.0,5.0,4.0,3.0,https://vivareal.com.br/imovel/apartamento-4-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-224m2-aluguel-RS10000-id-2663455856/,Piscina; Mobiliado; Churrasqueira; Condomínio fechado; Varanda; ...,Residencial,11700.0,44.642857142857146,7.589285714285714,56.0,1
2134,2023-12-06 12:58:29.060763,Vivareal,2671732325,"Apartamento com 2 Quartos para Aluguel, 74m²",Apartamento,"Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,2500,Mês,350.0,74.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-74m2-aluguel-RS2500-id-2671732325/,,Residencial,2850.0,33.78378378378378,4.72972972972973,37.0,1
2136,2023-12-06 12:58:29.064189,Vivareal,2668368309,"Casa com  Quarto para Aluguel, 45m²",Casa,"Sambaqui, Florianópolis - SC",,,Sambaqui,florianopolis,1800,Mês,0.0,45.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/casa-1-quartos-sambaqui-bairros-florianopolis-com-garagem-45m2-aluguel-RS1800-id-2668368309/,Quintal; Aceita animais; Ar-condicionado; Jardim; Área de serviço; ...,Residencial,1800.0,40.0,0.0,45.0,1
2138,2023-12-06 12:58:29.067673,Vivareal,2620054425,"Apartamento com  Quarto para Aluguel, 23m²",Apartamento,"Carvoeira, Florianópolis - SC",,,Carvoeira,florianopolis,1900,Mês,100.0,23.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-23m2-aluguel-RS1900-id-2620054425/,Interfone; Armário embutido; Sala de jantar,Residencial,2000.0,82.6086956521739,4.3478260869565215,23.0,1
2139,2023-12-06 12:58:29.069391,Vivareal,2663847219,"Apartamento com  Quarto para Aluguel, 57m²",Apartamento,"Rua Frei Caneca, 160 - Agronômica, Florianópolis - SC",Rua Frei Caneca,160.0, Agronômica,florianopolis,3250,Mês,1200.0,57.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-57m2-aluguel-RS3250-id-2663847219/,Piscina; Mobiliado; Varanda; Academia; Garagem; ...,Residencial,4450.0,57.01754385964912,21.05263157894737,57.0,1
2143,2023-12-06 12:58:30.307337,Vivareal,2660072236,"Apartamento com 3 Quartos para Aluguel, 95m²",Apartamento,"Estreito, Florianópolis - SC",,,Estreito,florianopolis,3700,Mês,471.0,95.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-95m2-aluguel-RS3700-id-2660072236/,Elevador; Varanda; Área de serviço; Salão de festas; Armário na cozinha; ...,Residencial,4171.0,38.94736842105263,4.957894736842105,31.666666666666668,1
2146,2023-12-06 12:58:30.312553,Vivareal,2671659406,"Apartamento com  Quarto para Aluguel, 30m²",Apartamento,"Rua João Marçal - Trindade, Florianópolis - SC",Rua João Marçal ,, Trindade,florianopolis,2950,Mês,498.0,30.0,1.0,1.0,2.0,https://vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-com-garagem-30m2-aluguel-RS2950-id-2671659406/,Elevador; Salão de festas; Armário na cozinha; Garagem,Residencial,3448.0,98.33333333333331,16.6,30.0,1
2147,2023-12-06 12:58:30.314189,Vivareal,2662651157,"Casa    para Aluguel, 160m²",Casa,"Rua Trajano Margarida, 229 - Trindade, Florianópolis - SC",Rua Trajano Margarida,229.0, Trindade,florianopolis,7900,Mês,0.0,160.0,4.0,2.0,1.0,https://vivareal.com.br/imovel/imovel-comercial-trindade-bairros-florianopolis-160m2-aluguel-RS7900-id-2662651157/,,Residencial,7900.0,49.375,0.0,80.0,1
2149,2023-12-06 12:58:30.317695,Vivareal,2557394357,Casa com 4 Quartos para Venda/Aluguel 400m²,Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,18000,Mês,0.0,400.0,4.0,4.0,3.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-400m2-venda-RS3900000-id-2557394357/,Ar-condicionado; Piscina; Aceita animais; Lareira; Mobiliado,Residencial,18000.0,45.0,0.0,100.0,1
2150,2023-12-06 12:58:30.319440,Vivareal,2643196915,"Casa com  Quarto para Aluguel, 32m²",Casa,"Travessa da Moita Verde, 364 - Rio Tavares, Florianópolis - SC",Travessa da Moita Verde,364.0, Rio Tavares,florianopolis,3600,Mês,35.0,32.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/casa-1-quartos-rio-tavares-bairros-florianopolis-com-garagem-32m2-aluguel-RS3600-id-2643196915/,Vista exterior,Residencial,3635.0,112.5,1.09375,32.0,1
2151,2023-12-06 12:58:30.321174,Vivareal,2643723375,"Casa com 3 Quartos para Aluguel, 140m²",Casa,"Rodovia Francisco Magno Vieira, s/n - Campeche, Florianópolis - SC",Rodovia Francisco Magno Vieira,, Campeche,florianopolis,8500,Mês,0.0,140.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-campeche-bairros-florianopolis-com-garagem-140m2-aluguel-RS8500-id-2643723375/,Churrasqueira; Varanda; Quintal; Garagem; Jardim; ...,Residencial,8500.0,60.71428571428572,0.0,46.666666666666664,1
2152,2023-12-06 12:58:30.322907,Vivareal,2666899610,"Apartamento com 3 Quartos para Aluguel, 79m²",Apartamento,"Centro, Florianópolis - SC",,,Centro,florianopolis,3600,Mês,690.0,79.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-79m2-aluguel-RS3600-id-2666899610/,,Residencial,4290.0,45.56962025316456,8.734177215189874,26.333333333333332,1
2156,2023-12-06 12:58:30.329747,Vivareal,2672972679,"Casa com 5 Quartos para Aluguel, 180m²",Casa,"Rua Caminho do Sol - Jurerê Internacional, Florianópolis - SC",Rua Caminho do Sol ,, Jurerê Internacional,florianopolis,19000,Mês,0.0,180.0,3.0,5.0,2.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-180m2-aluguel-RS19000-id-2672972679/,Cozinha; Mobiliado; Churrasqueira; Piscina; Ar-condicionado,Residencial,19000.0,105.55555555555556,0.0,36.0,1
2157,2023-12-06 12:58:30.331490,Vivareal,2659838261,"Apartamento com 4 Quartos para Aluguel, 143m²",Apartamento,"Avenida Santa Catarina, 1556 - Balneário, Florianópolis - SC",Avenida Santa Catarina,1556.0, Balneário,florianopolis,4900,Mês,1000.0,143.0,1.0,4.0,2.0,https://vivareal.com.br/imovel/apartamento-4-quartos-balneario-bairros-florianopolis-com-garagem-143m2-aluguel-RS4900-id-2659838261/,Interfone; Salão de festas; Sala de jantar,Residencial,5900.0,34.26573426573427,6.993006993006993,35.75,1
2165,2023-12-06 12:58:30.345131,Vivareal,2672978180,"Apartamento com  Quarto para Aluguel, 43m²",Apartamento,"Rua Felipe Schmidt, 1102 - Centro, Florianópolis - SC",Rua Felipe Schmidt,1102.0, Centro,florianopolis,2100,Mês,1200.0,43.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-43m2-aluguel-RS2100-id-2672978180/,Academia; Garagem; Salão de festas; Cozinha; Lavanderia; ...,Residencial,3300.0,48.83720930232558,27.906976744186046,43.0,1
2167,2023-12-06 12:58:30.348498,Vivareal,2635861601,"Casa    para Aluguel, 63m²",Casa,"Rua Prefeito Dib Cherem, 3213 - Capoeiras, Florianópolis - SC",Rua Prefeito Dib Cherem,3213.0, Capoeiras,florianopolis,4900,Mês,0.0,63.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/casa-capoeiras-bairros-florianopolis-63m2-aluguel-RS4900-id-2635861601/,Jardim,Residencial,4900.0,77.77777777777777,0.0,31.5,1
2168,2023-12-06 12:58:30.350177,Vivareal,2671606560,"Apartamento com  Quarto para Aluguel, 48m²",Apartamento,"Coqueiros, Florianópolis - SC",,,Coqueiros,florianopolis,3500,Mês,578.0,48.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-coqueiros-bairros-florianopolis-com-garagem-48m2-aluguel-RS3500-id-2671606560/,,Residencial,4078.0,72.91666666666667,12.041666666666666,48.0,1
2169,2023-12-06 12:58:30.351881,Vivareal,2641702198,"Apartamento com  Quarto para Aluguel, 61m²",Apartamento,"Rua Felipe Schmidt, 8699 - Centro, Florianópolis - SC",Rua Felipe Schmidt,8699.0, Centro,florianopolis,4500,Mês,760.0,61.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-61m2-aluguel-RS4500-id-2641702198/,Elevador; Interfone; Área de serviço,Residencial,5260.0,73.77049180327869,12.459016393442624,61.0,1
2171,2023-12-06 12:58:30.355213,Vivareal,2652820794,Apartamento com 2 Quartos para Venda/Aluguel 69m²,Apartamento,"Rua Vereador Batista Pereira, 641 - Balneário, Florianópolis - SC",Rua Vereador Batista Pereira,641.0, Balneário,florianopolis,3800,Mês,479.0,69.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-balneario-bairros-florianopolis-69m2-venda-RS690000-id-2652820794/,Piscina; Churrasqueira; Varanda; Ar-condicionado; Playground; ...,Residencial,4279.0,55.072463768115945,6.942028985507246,34.5,1
2185,2023-12-06 12:58:31.626124,Vivareal,2647929882,"Apartamento com 2 Quartos para Aluguel, 70m²",Apartamento,"Rio Tavares, Florianópolis - SC",,,Rio Tavares,florianopolis,3400,Mês,0.0,70.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-70m2-aluguel-RS3400-id-2647929882/,Piscina; Mobiliado; Elevador; Ar-condicionado; Salão de festas; ...,Residencial,3400.0,48.57142857142857,0.0,35.0,1
2190,2023-12-06 12:58:31.634648,Vivareal,2596366024,"Apartamento com 2 Quartos para Aluguel, 60m²",Apartamento,"Estrada Vereador Onildo Lemos - Santinho, Florianópolis - SC",Estrada Vereador Onildo Lemos ,, Santinho,florianopolis,6500,Mês,1100.0,60.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-santinho-bairros-florianopolis-com-garagem-60m2-aluguel-RS6500-id-2596366024/,Piscina; Mobiliado; Churrasqueira; Academia; Aceita animais; ...,Residencial,7600.0,108.33333333333331,18.33333333333333,30.0,1
2191,2023-12-06 12:58:31.636327,Vivareal,2668602916,"Apartamento com 3 Quartos para Aluguel, 330m²",Apartamento,"Avenida Governador Irineu Bornhausen, 3848 - Agronômica, Florianópolis - SC",Avenida Governador Irineu Bornhausen,3848.0, Agronômica,florianopolis,16000,Mês,2487.0,330.0,3.0,3.0,4.0,https://vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-330m2-aluguel-RS16000-id-2668602916/,Garagem,Residencial,18487.0,48.48484848484848,7.536363636363636,110.0,1
